start_ref,end_ref,span,half_span_length,heb,repetitions,tfidf
Deuteronomy 17 14,Deuteronomy 20 1,51,12,ארצ,9,0.04897942665128709
Deuteronomy 17 14,Deuteronomy 19 1,30,7,ישׁב,3,0.02315602394627736
Deuteronomy 17 14,Deuteronomy 17 15,2,0,מלכ,3,0.02409574690395144
Deuteronomy 17 15,Deuteronomy 18 6,12,3,בחר,3,0.06239110003982272
Deuteronomy 17 15,Deuteronomy 17 15,1,0,שׂימ,3,0.021482089735479843
Deuteronomy 17 16,Deuteronomy 17 20,5,1,למענ,3,0.03600500284398246
Deuteronomy 17 16,Deuteronomy 20 1,49,12,סוס,3,0.040325866275524654
Deuteronomy 17 16,Deuteronomy 20 8,56,14,שׁוב,6,0.033448682270078994
Deuteronomy 17 18,Deuteronomy 20 3,49,12,פנה,6,0.03951678595116354
Deuteronomy 17 20,Deuteronomy 18 10,11,2,בנ,3,0.05268904793488473
Deuteronomy 18 1,Deuteronomy 18 8,8,2,חלק,3,0.02863807613197992
Deuteronomy 18 5,Deuteronomy 19 17,35,8,עמד,3,0.021482089735479843
Deuteronomy 18 8,Deuteronomy 19 8,23,5,אב,3,0.030485503339884968
Deuteronomy 18 9,Deuteronomy 18 14,6,1,אתה,3,0.022299121513385995
Deuteronomy 18 10,Deuteronomy 18 14,5,1,קסמ,3,0.04769727204443659
Deuteronomy 18 11,Deuteronomy 19 18,30,7,דרשׁ,3,0.05537677193260788
Deuteronomy 18 12,Deuteronomy 21 1,53,13,ירשׁ,6,0.06144374236957123
Deuteronomy 18 14,Deuteronomy 20 3,33,8,שׁמע,6,0.06727949383735099
Deuteronomy 18 14,Deuteronomy 20 15,45,11,כנ,3,0.020323668893256645
Deuteronomy 18 15,Deuteronomy 19 16,24,6,קומ,6,0.04377171002278706
Deuteronomy 18 15,Deuteronomy 18 22,8,2,נביא,6,0.08065173255104931
Deuteronomy 18 16,Deuteronomy 19 20,27,6,עוד,3,0.030071111118981617
Deuteronomy 18 17,Deuteronomy 20 9,36,9,דבר,24,0.15936875871589085
Deuteronomy 18 19,Deuteronomy 19 9,13,3,אנכי,3,0.0207245254494385
Deuteronomy 18 20,Deuteronomy 20 20,44,11,הוא,6,0.07740768280486127
Deuteronomy 18 20,Deuteronomy 21 13,57,14,אחר,6,0.03491933817945569
Deuteronomy 18 21,Deuteronomy 20 8,31,7,לבב,6,0.07849770542189337
Deuteronomy 18 21,Deuteronomy 21 1,44,11,ידע,3,0.01704176039760512
Deuteronomy 18 22,Deuteronomy 20 19,41,10,מנ,6,0.0455339310616831
Deuteronomy 19 2,Deuteronomy 19 15,14,3,שׁלשׁ,6,0.04052304190598538
Deuteronomy 19 3,Deuteronomy 19 9,7,1,דרכ,3,0.024056888895185296
Deuteronomy 19 3,Deuteronomy 19 14,12,3,גבול,3,0.02943663953321001
Deuteronomy 19 3,Deuteronomy 21 16,55,13,נחל,6,0.04819149380790288
Deuteronomy 19 3,Deuteronomy 19 6,4,1,רצח,3,0.042356379415178017
Deuteronomy 19 17,Deuteronomy 21 2,27,6,שׁפט,3,0.0686854922441567
Deuteronomy 19 6,Deuteronomy 21 22,58,14,משׁפט,3,0.0661957012928942
Deuteronomy 19 13,Deuteronomy 21 9,38,9,עינ,6,0.04064733778651329
Deuteronomy 19 4,Deuteronomy 20 16,34,8,חיה,3,0.02601034650182217
Deuteronomy 19 16,Deuteronomy 21 19,45,11,ב,9,0.07464281790775336
Deuteronomy 19 10,Deuteronomy 21 21,53,13,קרב,9,0.0843495944362889
Deuteronomy 19 11,Deuteronomy 21 22,53,13,אישׁ,15,0.09836905206651818
Deuteronomy 20 7,Deuteronomy 21 15,29,7,אשׁה,6,0.0538773693164158
Deuteronomy 19 9,Deuteronomy 20 8,21,5,הלכ,6,0.03976410759441194
Deuteronomy 19 7,Deuteronomy 20 17,32,8,צוה,3,0.028855425283638648
Deuteronomy 19 20,Deuteronomy 21 21,43,10,שׁמע,6,0.06727949383735099
Deuteronomy 19 7,Deuteronomy 21 22,57,14,על,21,0.15367638981008044
Deuteronomy 19 6,Deuteronomy 21 9,45,11,דמ,9,0.0809058571357596
Deuteronomy 19 17,Deuteronomy 21 5,30,7,כהנ,3,0.059702972783893804
Deuteronomy 19 18,Deuteronomy 20 8,12,3,אח,3,0.05271849652268056
Deuteronomy 19 9,Deuteronomy 20 8,21,5,יספ,3,0.03526073597677123
Deuteronomy 21 5,Deuteronomy 21 20,16,4,בנ,9,0.05268904793488473
Deuteronomy 19 10,Deuteronomy 20 16,28,7,נחלה,3,0.08076468757780274
Deuteronomy 19 7,Deuteronomy 21 13,48,12,כנ,3,0.020323668893256645
Deuteronomy 20 1,Deuteronomy 21 11,31,7,ראה,3,0.019591770660514835
Deuteronomy 19 6,Deuteronomy 21 20,56,14,אינ,3,0.017700510759330632
Deuteronomy 20 1,Deuteronomy 21 10,30,7,מלחמה,9,0.09358665005973409
Deuteronomy 20 4,Deuteronomy 20 19,16,4,לחמ,3,0.018393947808601808
Deuteronomy 20 5,Deuteronomy 20 9,5,1,שׁטר,3,0.04935398238122592
Deuteronomy 20 6,Deuteronomy 21 6,21,5,חלל,6,0.05048376711444635
Deuteronomy 20 11,Deuteronomy 21 4,14,3,עבד,3,0.022722347196806825
Deuteronomy 20 14,Deuteronomy 20 20,7,1,רק,3,0.03532977895376175
Deuteronomy 21 18,Deuteronomy 21 20,3,0,קול,3,0.027075097703462298
Deuteronomy 21 10,Deuteronomy 23 15,58,14,איב,3,0.03695257574084051
Deuteronomy 21 12,Deuteronomy 22 26,38,9,עשׂה,9,0.08942519547121203
Deuteronomy 21 13,Deuteronomy 23 17,57,14,ישׁב,3,0.02482168055263658
Deuteronomy 21 13,Deuteronomy 22 22,33,8,בעל,3,0.06140776194458181
Deuteronomy 21 14,Deuteronomy 22 29,39,9,ענה,3,0.029620373025721115
Deuteronomy 21 15,Deuteronomy 23 11,49,12,אישׁ,21,0.17733919047282756
Deuteronomy 21 15,Deuteronomy 23 17,55,13,אחד,3,0.03390638262260809
Deuteronomy 21 15,Deuteronomy 22 16,25,6,שׂנא,6,0.06627445437675866
Deuteronomy 21 16,Deuteronomy 21 17,2,0,בכר,3,0.04116469186901322
Deuteronomy 21 18,Deuteronomy 21 20,3,0,קול,3,0.021766995524121698
Deuteronomy 21 19,Deuteronomy 22 18,23,5,זקנ,6,0.0680347933520152
Deuteronomy 21 21,Deuteronomy 22 24,27,6,אבנ,3,0.04535652890134347
Deuteronomy 21 21,Deuteronomy 23 17,49,12,קרב,6,0.04520851016347746
Deuteronomy 21 21,Deuteronomy 23 18,50,12,ישׂראל,6,0.052502609463961576
Deuteronomy 21 22,Deuteronomy 22 6,8,2,עצ,3,0.021766995524121698
Deuteronomy 22 1,Deuteronomy 23 15,44,11,ראה,3,0.02100104378558463
Deuteronomy 22 1,Deuteronomy 22 10,10,2,שׁור,3,0.0315365703592481
Deuteronomy 22 1,Deuteronomy 23 21,50,12,אח,9,0.0960680840973896
Deuteronomy 22 1,Deuteronomy 22 4,4,1,עלמ,3,0.04797749194116341
Deuteronomy 22 2,Deuteronomy 23 12,40,10,תוכ,3,0.02346014596350702
Deuteronomy 22 2,Deuteronomy 23 22,50,12,עמ,12,0.060743667229772015
Deuteronomy 22 3,Deuteronomy 22 17,15,3,שׂמלה,3,0.04598118972929322
Deuteronomy 22 3,Deuteronomy 22 8,6,1,מנ,3,0.0244046364294025
Deuteronomy 22 3,Deuteronomy 22 10,8,2,חמור,3,0.028403337590039428
Deuteronomy 22 4,Deuteronomy 22 8,5,1,נפל,3,0.03443866608042132
Deuteronomy 22 4,Deuteronomy 23 5,31,7,דרכ,3,0.03868101963220829
Deuteronomy 22 4,Deuteronomy 22 26,23,5,קומ,3,0.029325182454383772
Deuteronomy 22 5,Deuteronomy 24 4,55,13,תועבה,3,0.04598118972929322
Deuteronomy 22 6,Deuteronomy 24 5,55,13,לקח,12,0.0829757638599685
Deuteronomy 22 8,Deuteronomy 22 17,10,2,שׂימ,3,0.017270502815625102
Deuteronomy 22 9,Deuteronomy 22 9,1,0,זרע,3,0.018267606460647616
Deuteronomy 22 9,Deuteronomy 23 25,46,11,כרמ,3,0.047488102314503976
Deuteronomy 22 9,Deuteronomy 23 18,39,9,קדשׁ,3,0.018267606460647616
Deuteronomy 22 13,Deuteronomy 24 3,46,11,שׂנא,3,0.06627445437675866
Deuteronomy 22 14,Deuteronomy 22 17,4,1,אמר,3,0.03294612464728864
Deuteronomy 22 14,Deuteronomy 24 7,49,12,קרב,6,0.04520851016347746
Deuteronomy 22 16,Deuteronomy 24 15,55,13,נתנ,9,0.06710131531404286
Deuteronomy 22 16,Deuteronomy 22 18,3,0,זקנ,3,0.0680347933520152
Deuteronomy 22 17,Deuteronomy 22 20,4,1,בתולימ,3,0.09198371847833661
Deuteronomy 22 18,Deuteronomy 24 4,42,10,היא,3,0.017270502815625102
Deuteronomy 22 19,Deuteronomy 23 20,31,7,כספ,3,0.02680523522793107
Deuteronomy 22 19,Deuteronomy 24 4,41,10,יכל,3,0.03859491080867444
Deuteronomy 22 19,Deuteronomy 24 7,44,11,ישׂראל,6,0.052502609463961576
Deuteronomy 22 19,Deuteronomy 22 28,10,2,בתולה,3,0.045403153911439974
Deuteronomy 22 22,Deuteronomy 23 19,27,6,שׁנימ,3,0.0272319860534106
Deuteronomy 22 22,Deuteronomy 24 13,47,11,שׁכב,9,0.08314329541689114
Deuteronomy 22 23,Deuteronomy 22 24,2,0,עיר,3,0.08315363631912968
Deuteronomy 22 25,Deuteronomy 22 28,4,1,ארשׂ,3,0.06396998925488455
Deuteronomy 22 26,Deuteronomy 24 22,52,13,כנ,3,0.038124780474774835
Deuteronomy 22 26,Deuteronomy 25 5,57,14,אינ,3,0.031622903303400396
Deuteronomy 22 26,Deuteronomy 24 16,46,11,חטא,6,0.04977584932091194
Deuteronomy 22 26,Deuteronomy 25 7,59,14,קומ,3,0.029325182454383772
Deuteronomy 22 27,Deuteronomy 22 29,3,0,נערה,3,0.2238949623920959
Deuteronomy 23 2,Deuteronomy 23 9,8,2,קהל,6,0.05411515998237419
Deuteronomy 23 3,Deuteronomy 23 19,17,4,גמ,3,0.02680523522793107
Deuteronomy 23 3,Deuteronomy 23 9,7,1,דור,3,0.02365242776943608
Deuteronomy 24 1,Deuteronomy 25 8,30,7,לקח,9,0.0829757638599685
Deuteronomy 23 19,Deuteronomy 25 14,44,11,בית,9,0.09041702032695492
Deuteronomy 23 14,Deuteronomy 25 5,40,10,ישׁב,3,0.02482168055263658
Deuteronomy 23 12,Deuteronomy 25 9,46,11,פנה,6,0.04235930311794254
Deuteronomy 24 1,Deuteronomy 24 7,7,1,מצא,3,0.09758461975178326
Deuteronomy 23 8,Deuteronomy 24 15,34,8,הוא,6,0.04392834557292451
Deuteronomy 23 17,Deuteronomy 25 7,39,9,שׁער,3,0.056806675180078856
Deuteronomy 23 10,Deuteronomy 24 10,27,6,רע,6,0.10157931244590125
Deuteronomy 23 18,Deuteronomy 25 10,41,10,ישׂראל,6,0.052502609463961576
Deuteronomy 23 14,Deuteronomy 24 19,32,8,שׁוב,6,0.053782063890205165
Deuteronomy 23 16,Deuteronomy 23 22,7,1,עמ,3,0.060743667229772015
Deuteronomy 23 7,Deuteronomy 23 22,16,4,דרשׁ,3,0.047488102314503976
Deuteronomy 24 9,Deuteronomy 25 18,32,8,דרכ,3,0.03868101963220829
Deuteronomy 23 19,Deuteronomy 25 16,46,11,תועבה,3,0.04598118972929322
Deuteronomy 23 21,Deuteronomy 25 15,43,10,למענ,3,0.030875928646939554
Deuteronomy 23 8,Deuteronomy 24 21,40,10,גר,6,0.05285986285913101
Deuteronomy 23 12,Deuteronomy 24 15,30,7,שׁמשׁ,3,0.029891003596510292
Deuteronomy 23 15,Deuteronomy 25 11,45,11,נצל,3,0.03561607673587798
Deuteronomy 23 16,Deuteronomy 24 22,33,8,עבד,3,0.018267606460647616
Deuteronomy 23 21,Deuteronomy 24 19,25,6,ברכ,3,0.023156946485204662
Deuteronomy 23 21,Deuteronomy 25 18,46,11,אתה,3,0.01792735463006839
Deuteronomy 23 22,Deuteronomy 25 15,42,10,שׁלמ,3,0.025828999560315993
Deuteronomy 24 6,Deuteronomy 24 17,12,3,חבל,3,0.04797749194116341
Deuteronomy 24 8,Deuteronomy 24 22,15,3,צוה,3,0.015465525304833182
Deuteronomy 24 12,Deuteronomy 24 15,4,1,עני,3,0.03684465716674909
Deuteronomy 24 15,Deuteronomy 25 10,18,4,קרא,3,0.02390313950675785
Deuteronomy 25 1,Deuteronomy 25 15,15,3,צדק,3,0.03819041476560142
Deuteronomy 25 1,Deuteronomy 25 2,2,0,רשׁע,3,0.039678080772072286
Deuteronomy 25 7,Deuteronomy 25 9,3,0,יבמת,3,0.06091530422636966
Deuteronomy 25 7,Deuteronomy 25 9,3,0,זקנ,3,0.0680347933520152
Deuteronomy 25 7,Deuteronomy 25 9,3,0,אמר,3,0.03294612464728864
Deuteronomy 25 13,Deuteronomy 25 15,3,0,אבנ,3,0.04535652890134347
Deuteronomy 25 14,Deuteronomy 25 15,2,0,איפה,3,0.039678080772072286
Deuteronomy 26 2,Deuteronomy 27 25,43,10,לקח,3,0.01513182298786716
Deuteronomy 26 2,Deuteronomy 28 5,49,12,טנא,3,0.06294975980431419
Deuteronomy 26 3,Deuteronomy 27 9,26,6,כהנ,3,0.01653372907761741
Deuteronomy 26 3,Deuteronomy 28 15,58,14,יומ,15,0.09835684942113654
Deuteronomy 26 3,Deuteronomy 27 26,43,10,אמר,21,0.1057872233804904
Deuteronomy 26 5,Deuteronomy 27 2,17,4,גדול,3,0.045914455922790066
Deuteronomy 26 9,Deuteronomy 27 9,20,5,זה,3,0.05065466888969734
Deuteronomy 26 9,Deuteronomy 27 3,14,3,זוב,3,0.02591724072049656
Deuteronomy 26 9,Deuteronomy 27 3,14,3,חלב,3,0.02048448074255145
Deuteronomy 26 9,Deuteronomy 27 3,14,3,דבשׁ,3,0.025162216826601563
Deuteronomy 26 11,Deuteronomy 27 14,23,5,לוי,6,0.03914398723186288
Deuteronomy 26 12,Deuteronomy 27 19,27,6,יתומ,3,0.0351896498266958
Deuteronomy 26 12,Deuteronomy 27 19,27,6,אלמנה,3,0.029599426616025677
Deuteronomy 26 12,Deuteronomy 27 7,15,3,אכל,3,0.048178338266892995
Deuteronomy 26 16,Deuteronomy 27 10,14,3,חק,3,0.02148003093107245
Deuteronomy 26 16,Deuteronomy 28 15,45,11,אלה,6,0.05194164464153476
Deuteronomy 26 16,Deuteronomy 27 19,23,5,משׁפט,3,0.018331780483380827
Deuteronomy 26 17,Deuteronomy 28 14,43,10,הלכ,3,0.04719427463680411
Deuteronomy 26 18,Deuteronomy 28 21,49,12,דבר,9,0.056744336204501845
Deuteronomy 26 19,Deuteronomy 28 12,39,9,גוי,3,0.07657112604573062
Deuteronomy 27 1,Deuteronomy 27 11,11,2,משׁה,3,0.024509286203347566
Deuteronomy 27 2,Deuteronomy 27 12,11,2,ירדנ,3,0.02316697980015596
Deuteronomy 27 3,Deuteronomy 28 21,45,11,בוא,6,0.06201319991270127
Deuteronomy 27 3,Deuteronomy 27 26,24,6,זאת,3,0.0525581872002469
Deuteronomy 27 3,Deuteronomy 27 26,24,6,תורה,3,0.04671036848908346
Deuteronomy 27 4,Deuteronomy 27 13,10,2,הר,3,0.01794775841914727
Deuteronomy 27 5,Deuteronomy 27 6,2,0,מזבח,3,0.02393034455886303
Deuteronomy 27 5,Deuteronomy 28 30,52,13,בנה,3,0.02048448074255145
Deuteronomy 27 9,Deuteronomy 27 26,18,4,אמר,15,0.1057872233804904
Deuteronomy 27 9,Deuteronomy 27 14,6,1,לוי,3,0.03914398723186288
Deuteronomy 27 9,Deuteronomy 27 14,6,1,ישׂראל,3,0.03662286547461962
Deuteronomy 27 11,Deuteronomy 28 44,60,15,הוא,3,0.018914778734833947
Deuteronomy 27 13,Deuteronomy 28 45,59,14,קללה,3,0.04272186583867224
Deuteronomy 27 14,Deuteronomy 28 30,43,10,אישׁ,3,0.02971815939630966
Deuteronomy 27 15,Deuteronomy 28 19,31,7,ארר,18,0.1713383946249435
Deuteronomy 27 15,Deuteronomy 27 26,12,3,אמנ,12,0.12227969570944228
Deuteronomy 27 16,Deuteronomy 28 36,47,11,אב,6,0.05909711370464689
Deuteronomy 27 22,Deuteronomy 28 15,20,5,אמ,3,0.020346036374788674
Deuteronomy 27 24,Deuteronomy 27 26,3,0,אמר,3,0.1057872233804904
Deuteronomy 27 24,Deuteronomy 27 26,3,0,אמנ,3,0.12227969570944228
Deuteronomy 27 24,Deuteronomy 28 35,38,9,נכה,6,0.04101243204213361
Deuteronomy 28 1,Deuteronomy 28 50,50,12,גוי,6,0.07657112604573062
Deuteronomy 28 1,Deuteronomy 28 45,45,11,צוה,6,0.059932666894078564
Deuteronomy 28 1,Deuteronomy 28 58,58,14,שׁמר,6,0.054962726902817914
Deuteronomy 28 2,Deuteronomy 28 45,44,11,בוא,6,0.06201319991270127
Deuteronomy 28 2,Deuteronomy 28 45,44,11,אלה,3,0.05194164464153476
Deuteronomy 28 2,Deuteronomy 28 45,44,11,נשׂג,3,0.02760418958958007
Deuteronomy 28 3,Deuteronomy 28 35,33,8,ברכ,9,0.07179103367658908
Deuteronomy 28 3,Deuteronomy 28 38,36,9,שׂדה,3,0.017217920971046272
Deuteronomy 28 4,Deuteronomy 28 63,60,15,אדמה,9,0.0874055933834153
Deuteronomy 28 4,Deuteronomy 28 51,48,12,שׁגר,3,0.037184886853141405
Deuteronomy 28 4,Deuteronomy 28 51,48,12,אלפ,3,0.02097093886704152
Deuteronomy 28 4,Deuteronomy 28 51,48,12,עשׁתרת,3,0.039626859616119905
Deuteronomy 28 6,Deuteronomy 28 57,52,13,יצא,6,0.03530946963245699
Deuteronomy 28 7,Deuteronomy 28 36,30,7,אל,6,0.07660454106863097
Deuteronomy 28 7,Deuteronomy 28 60,54,13,פנה,9,0.06566103520168369
Deuteronomy 28 7,Deuteronomy 28 29,23,5,דרכ,6,0.04496950382957829
Deuteronomy 28 7,Deuteronomy 28 55,49,12,אחד,3,0.013139546800061725
Deuteronomy 28 10,Deuteronomy 28 68,59,14,שׁמ,9,0.06792368914662238
Deuteronomy 28 10,Deuteronomy 28 58,49,12,ירא,3,0.018331780483380827
Deuteronomy 28 11,Deuteronomy 28 64,54,13,אב,3,0.05909711370464689
Deuteronomy 28 11,Deuteronomy 28 54,44,11,יתר,3,0.01957199361593144
Deuteronomy 28 13,Deuteronomy 28 15,3,0,אנכי,3,0.045914455922790066
Deuteronomy 28 13,Deuteronomy 28 44,32,8,ראשׁ,3,0.021899244666769544
Deuteronomy 28 13,Deuteronomy 28 43,31,7,מעל,3,0.02048448074255145
Deuteronomy 28 13,Deuteronomy 28 43,31,7,מטה,3,0.019142781511432654
Deuteronomy 28 14,Deuteronomy 28 64,51,12,אחר,6,0.03729980734604584
Deuteronomy 28 15,Deuteronomy 28 62,48,12,קול,3,0.05623492968257575
Deuteronomy 28 16,Deuteronomy 28 19,4,1,ארר,6,0.1713383946249435
Deuteronomy 28 18,Deuteronomy 28 19,2,0,ארר,3,0.1713383946249435
Deuteronomy 28 18,Deuteronomy 28 51,34,8,צאנ,3,0.0224939718730303
Deuteronomy 28 20,Deuteronomy 28 59,40,10,רע,3,0.028117464841287874
Deuteronomy 28 21,Deuteronomy 28 63,43,10,ירשׁ,3,0.025523708681910205
Deuteronomy 28 23,Deuteronomy 28 62,40,10,תחת,3,0.017519395733415637
Deuteronomy 28 24,Deuteronomy 28 55,32,8,מנ,3,0.03404660172270111
Deuteronomy 28 24,Deuteronomy 28 52,29,7,ירד,3,0.024442373977841103
Deuteronomy 28 26,Deuteronomy 29 14,58,14,אינ,6,0.029411143444017074
Deuteronomy 28 30,Deuteronomy 29 19,59,14,אישׁ,6,0.02971815939630966
Deuteronomy 28 31,Deuteronomy 28 68,38,9,שׁוב,3,0.013894570693956719
Deuteronomy 28 32,Deuteronomy 29 21,59,14,ראה,9,0.04476128002453508
Deuteronomy 28 32,Deuteronomy 29 21,59,14,בנ,9,0.036478352889824275
Deuteronomy 28 35,Deuteronomy 28 65,31,7,כפ,3,0.02097093886704152
Deuteronomy 28 36,Deuteronomy 29 25,59,14,הלכ,6,0.04719427463680411
Deuteronomy 28 36,Deuteronomy 29 21,55,13,קומ,3,0.036365505486656194
Deuteronomy 28 36,Deuteronomy 29 16,50,12,אבנ,3,0.04687135090529556
Deuteronomy 28 36,Deuteronomy 29 25,59,14,עבד,9,0.04719427463680411
Deuteronomy 28 36,Deuteronomy 29 6,40,10,מלכ,3,0.02001872935246434
Deuteronomy 28 38,Deuteronomy 29 19,51,12,כי,12,0.07565911493933579
Deuteronomy 28 49,Deuteronomy 29 27,48,12,ארצ,18,0.14242225462352073
Deuteronomy 28 48,Deuteronomy 29 7,29,7,נתנ,9,0.12258740750977735
Deuteronomy 28 64,Deuteronomy 29 24,30,7,אב,3,0.05909711370464689
Deuteronomy 28 50,Deuteronomy 29 17,37,9,פנה,6,0.06566103520168369
Deuteronomy 28 38,Deuteronomy 28 62,25,6,רב,3,0.025469464547107103
Deuteronomy 28 43,Deuteronomy 28 64,22,5,אתה,6,0.08336742416374031
Deuteronomy 28 45,Deuteronomy 29 8,33,8,שׁמר,3,0.054962726902817914
Deuteronomy 28 58,Deuteronomy 29 20,32,8,תורה,3,0.04671036848908346
Deuteronomy 28 59,Deuteronomy 28 66,8,2,אמנ,3,0.12227969570944228
Deuteronomy 28 54,Deuteronomy 29 17,33,8,אשׁה,3,0.020346036374788674
Deuteronomy 28 41,Deuteronomy 28 56,16,4,בת,3,0.028316564782082467
Deuteronomy 28 44,Deuteronomy 29 17,43,10,ראשׁ,3,0.021899244666769544
Deuteronomy 28 46,Deuteronomy 29 22,46,11,ב,12,0.06201319991270127
Deuteronomy 28 47,Deuteronomy 29 19,42,10,תחת,3,0.017519395733415637
Deuteronomy 28 43,Deuteronomy 29 15,42,10,קרב,3,0.017519395733415637
Deuteronomy 28 43,Deuteronomy 29 22,49,12,עלה,3,0.018914778734833947
Deuteronomy 28 49,Deuteronomy 28 64,16,4,קצה,3,0.02148003093107245
Deuteronomy 28 51,Deuteronomy 28 62,12,3,שׁאר,3,0.01957199361593144
Deuteronomy 28 53,Deuteronomy 28 57,5,1,מצור,3,0.04277511006381153
Deuteronomy 28 53,Deuteronomy 28 57,5,1,מצוק,3,0.047212319853235644
Deuteronomy 28 53,Deuteronomy 28 57,5,1,צוק,3,0.047212319853235644
Deuteronomy 28 54,Deuteronomy 28 56,3,0,רכ,3,0.0351896498266958
Deuteronomy 28 54,Deuteronomy 28 56,3,0,ענג,3,0.047212319853235644
Deuteronomy 28 58,Deuteronomy 29 27,39,9,זה,9,0.05065466888969734
Deuteronomy 28 65,Deuteronomy 29 17,22,5,המ,3,0.01960742896267805
Deuteronomy 28 65,Deuteronomy 29 18,23,5,לב,3,0.019142781511432654
Deuteronomy 28 66,Deuteronomy 28 67,2,0,פחד,3,0.0351896498266958
Deuteronomy 29 1,Deuteronomy 29 15,15,3,אתמ,3,0.016870478904772727
Deuteronomy 29 11,Deuteronomy 29 15,5,1,עבר,3,0.038476016378117914
Deuteronomy 29 14,Deuteronomy 29 17,4,1,ישׁ,3,0.023792493237358842
Deuteronomy 29 17,Deuteronomy 29 17,1,0,או,3,0.021186410293869765
Deuteronomy 29 9,Deuteronomy 30 19,39,9,יומ,15,0.16469082991824766
Deuteronomy 29 9,Deuteronomy 29 20,12,3,שׁבט,3,0.05989857262475975
Deuteronomy 29 9,Deuteronomy 29 19,11,2,אישׁ,3,0.030322943027989616
Deuteronomy 29 10,Deuteronomy 30 18,37,9,אשׁר,30,0.30769120928965177
Deuteronomy 29 10,Deuteronomy 30 2,21,5,עד,3,0.03144672049470222
Deuteronomy 29 11,Deuteronomy 29 24,14,3,כרת,3,0.046848844591660395
Deuteronomy 29 12,Deuteronomy 30 19,36,9,את,36,0.36724434657151983
Deuteronomy 29 13,Deuteronomy 30 11,27,6,זאת,6,0.07150370675717352
Deuteronomy 29 14,Deuteronomy 29 17,4,1,ישׁ,3,0.06473782868440137
Deuteronomy 29 14,Deuteronomy 30 14,29,7,פה,3,0.037105566880863146
Deuteronomy 29 16,Deuteronomy 30 15,28,7,ראה,3,0.0332161460532301
Deuteronomy 29 17,Deuteronomy 30 19,31,7,ב,6,0.06947866016217942
Deuteronomy 29 17,Deuteronomy 29 17,1,0,או,3,0.04323513470275025
Deuteronomy 29 17,Deuteronomy 30 17,29,7,עבד,3,0.03852376675082545
Deuteronomy 29 18,Deuteronomy 30 13,24,6,אמר,6,0.05955313728186808
Deuteronomy 29 19,Deuteronomy 30 10,20,5,זה,6,0.06891403191610884
Deuteronomy 29 20,Deuteronomy 30 10,19,4,תורה,3,0.054469662274162604
Deuteronomy 29 21,Deuteronomy 30 2,10,2,בנ,3,0.02977656864093404
Deuteronomy 29 21,Deuteronomy 30 18,26,6,בוא,6,0.05955313728186808
Deuteronomy 29 21,Deuteronomy 30 13,21,5,היא,6,0.07284203582684678
Deuteronomy 29 22,Deuteronomy 30 19,26,6,זרע,3,0.03852376675082545
Deuteronomy 29 23,Deuteronomy 30 14,20,5,עשׂה,6,0.05955313728186808
Deuteronomy 29 26,Deuteronomy 30 19,22,5,קללה,3,0.08718256649746223
Deuteronomy 29 27,Deuteronomy 30 14,16,4,אל,6,0.05955313728186808
Deuteronomy 30 1,Deuteronomy 30 17,17,4,נדח,3,0.09574875147458882
Deuteronomy 30 2,Deuteronomy 30 10,9,2,קול,3,0.06120463639604799
Deuteronomy 30 2,Deuteronomy 30 10,9,2,נפשׁ,3,0.037105566880863146
Deuteronomy 30 4,Deuteronomy 30 13,10,2,לקח,3,0.03087953060967144
Deuteronomy 30 9,Deuteronomy 30 9,1,0,פרי,3,0.07051912857545271
Deuteronomy 31 1,Deuteronomy 31 29,29,7,את,42,0.4955170216529643
Deuteronomy 31 1,Deuteronomy 31 23,23,5,ישׂראל,9,0.12854781940514318
Deuteronomy 31 2,Deuteronomy 31 25,24,6,אמר,9,0.10371286499713206
Deuteronomy 31 2,Deuteronomy 31 10,9,2,שׁנה,3,0.04150833258149292
Deuteronomy 31 2,Deuteronomy 31 28,27,6,עוד,3,0.04735346277884528
Deuteronomy 31 3,Deuteronomy 31 22,20,5,הוא,12,0.14340602854165094
Deuteronomy 31 3,Deuteronomy 31 21,19,4,פנה,12,0.1382838199961761
Deuteronomy 31 3,Deuteronomy 31 29,27,6,אשׁר,18,0.20742572999426412
Deuteronomy 31 4,Deuteronomy 31 23,20,5,ל,6,0.07041060449242693
Deuteronomy 31 4,Deuteronomy 31 28,25,6,ארצ,6,0.0771286916430859
Deuteronomy 31 5,Deuteronomy 31 9,5,1,נתנ,3,0.03520530224621347
Deuteronomy 31 5,Deuteronomy 31 29,25,6,צוה,6,0.07573183787202027
Deuteronomy 31 6,Deuteronomy 31 23,18,4,חזק,3,0.06624800065670655
Deuteronomy 31 6,Deuteronomy 31 23,18,4,אמצ,3,0.10583631801671725
Deuteronomy 31 6,Deuteronomy 31 27,22,5,עמ,9,0.11154396959667318
Deuteronomy 31 7,Deuteronomy 31 23,17,4,אתה,3,0.04389348203692314
Deuteronomy 31 7,Deuteronomy 31 20,14,3,אב,3,0.04000501073349581
Deuteronomy 31 9,Deuteronomy 31 26,18,4,ארונ,3,0.08187355802986512
Deuteronomy 31 10,Deuteronomy 31 14,5,1,מועד,3,0.05439207309834254
Deuteronomy 31 12,Deuteronomy 31 19,8,2,למענ,3,0.05669765760496053
Deuteronomy 31 13,Deuteronomy 31 26,14,3,שׁמ,3,0.037865918936010136
Deuteronomy 31 14,Deuteronomy 31 17,4,1,קרב,3,0.04150833258149292
